ax,ay,az,ex,ey,ez,gx,gy,gz,mx,my,mz,qw,qx,qy,qz,BatteryPercent,SystemStatus,GyroStatus,AccelStatus,MagStatus,Timestamp,SequenceNum
2.560000,-5.490000,4.480000,0.000000,0.000000,0.000000,22.812500,-107.625000,-82.000000,0.000000,0.000000,0.000000,-0.095215,0.814026,0.570374,-0.054688,75.000000,0.000000,3.000000,3.000000,3.000000,1593.480000,157615.000000
2.150000,-6.510000,5.120000,0.000000,0.000000,0.000000,26.437500,-116.062500,-75.500000,0.000000,0.000000,0.000000,-0.091797,0.809570,0.576355,-0.063354,75.000000,0.000000,3.000000,3.000000,3.000000,1593.490000,157616.000000
2.040000,-6.270000,5.590000,0.000000,0.000000,0.000000,15.937500,-119.812500,-71.375000,0.000000,0.000000,0.000000,-0.087402,0.805237,0.582031,-0.071777,75.000000,0.000000,3.000000,3.000000,3.000000,1593.500000,157617.000000
1.840000,-5.290000,5.640000,0.000000,0.000000,0.000000,5.437500,-114.937500,-71.937500,0.000000,0.000000,0.000000,-0.082581,0.800903,0.587708,-0.079346,75.000000,0.000000,3.000000,3.000000,3.000000,1593.510000,157618.000000
2.100000,-5.070000,5.520000,0.000000,0.000000,0.000000,6.812500,-107.500000,-71.562500,0.000000,0.000000,0.000000,-0.078186,0.796570,0.593201,-0.086426,75.000000,0.000000,3.000000,3.000000,3.000000,1593.520000,157619.000000
1.860000,-5.220000,5.450000,0.000000,0.000000,0.000000,9.125000,-98.875000,-63.562500,0.000000,0.000000,0.000000,-0.074280,0.792542,0.598022,-0.093140,75.000000,0.000000,3.000000,3.000000,3.000000,1593.530000,157620.000000
1.960000,-4.970000,5.530000,0.000000,0.000000,0.000000,10.500000,-89.250000,-52.625000,0.000000,0.000000,0.000000,-0.070923,0.789124,0.602051,-0.099304,75.000000,0.000000,3.000000,3.000000,3.000000,1593.540000,157621.000000
2.070000,-5.000000,5.490000,0.000000,0.000000,0.000000,13.312500,-76.250000,-42.187500,0.000000,0.000000,0.000000,-0.068237,0.786194,0.605164,-0.104797,75.000000,0.000000,3.000000,3.000000,3.000000,1593.550000,157622.000000
1.640000,-4.910000,4.990000,0.000000,0.000000,0.000000,15.687500,-59.875000,-32.125000,0.000000,0.000000,0.000000,-0.066528,0.783936,0.607483,-0.109375,75.000000,0.000000,3.000000,3.000000,3.000000,1593.560000,157623.000000
1.930000,-4.500000,4.970000,0.000000,0.000000,0.000000,15.875000,-46.062500,-25.375000,0.000000,0.000000,0.000000,-0.065430,0.782104,0.609314,-0.113098,75.000000,0.000000,3.000000,3.000000,3.000000,1593.570000,157624.000000
1.910000,-4.130000,4.630000,0.000000,0.000000,0.000000,16.500000,-33.062500,-21.125000,0.000000,0.000000,0.000000,-0.065063,0.780579,0.610718,-0.116028,75.000000,0.000000,3.000000,3.000000,3.000000,1593.580000,157625.000000
1.510000,-4.610000,4.400000,0.000000,0.000000,0.000000,15.250000,-16.187500,-16.125000,0.000000,0.000000,0.000000,-0.065369,0.779541,0.611694,-0.117798,75.000000,0.000000,3.000000,3.000000,3.000000,1593.590000,157626.000000
2.080000,-3.020000,2.360000,0.000000,0.000000,0.000000,6.875000,0.125000,-9.437500,0.000000,0.000000,0.000000,-0.065918,0.778992,0.612244,-0.118103,75.000000,0.000000,3.000000,3.000000,3.000000,1593.600000,157627.000000
3.080000,-3.220000,1.180000,0.000000,0.000000,0.000000,18.312500,-0.625000,0.062500,0.000000,0.000000,0.000000,-0.067078,0.778870,0.612061,-0.119080,75.000000,0.000000,3.000000,3.000000,3.000000,1593.610000,157628.000000
2.860000,-3.790000,0.660000,0.000000,0.000000,0.000000,40.500000,-13.687500,18.000000,0.000000,0.000000,0.000000,-0.068848,0.779419,0.610535,-0.122192,75.000000,0.000000,3.000000,3.000000,3.000000,1593.620000,157629.000000
2.410000,-3.610000,0.350000,0.000000,0.000000,0.000000,51.500000,-24.437500,31.562500,0.000000,0.000000,0.000000,-0.070679,0.780518,0.608093,-0.126648,75.000000,0.000000,3.000000,3.000000,3.000000,1593.630000,157630.000000
1.180000,-3.320000,0.740000,0.000000,0.000000,0.000000,51.687500,-29.000000,35.875000,0.000000,0.000000,0.000000,-0.072205,0.781738,0.605347,-0.131470,75.000000,0.000000,3.000000,3.000000,3.000000,1593.640000,157631.000000
0.910000,-3.090000,0.870000,0.000000,0.000000,0.000000,42.375000,-22.187500,37.562500,0.000000,0.000000,0.000000,-0.073425,0.783142,0.602478,-0.135315,75.000000,0.000000,3.000000,3.000000,3.000000,1593.650000,157632.000000
0.790000,-2.710000,0.670000,0.000000,0.000000,0.000000,27.250000,-9.562500,37.687500,0.000000,0.000000,0.000000,-0.074707,0.786377,0.597412,-0.138489,75.000000,0.000000,3.000000,3.000000,3.000000,1593.660000,157633.000000
1.000000,-1.440000,0.190000,0.000000,0.000000,0.000000,12.375000,-1.437500,33.375000,0.000000,0.000000,0.000000,-0.074707,0.787781,0.595398,-0.138794,75.000000,0.000000,3.000000,3.000000,3.000000,1593.670000,157634.000000
1.130000,-1.200000,0.140000,0.000000,0.000000,0.000000,4.437500,1.500000,28.812500,0.000000,0.000000,0.000000,-0.074707,0.787781,0.595398,-0.138794,75.000000,0.000000,3.000000,3.000000,3.000000,1593.680000,157635.000000
1.120000,-1.250000,-0.050000,0.000000,0.000000,0.000000,0.875000,2.000000,28.062500,0.000000,0.000000,0.000000,-0.074585,0.789246,0.593506,-0.138916,75.000000,0.000000,3.000000,3.000000,3.000000,1593.691000,157636.000000
1.280000,-1.150000,0.020000,0.000000,0.000000,0.000000,-2.750000,-0.562500,28.937500,0.000000,0.000000,0.000000,-0.074036,0.790710,0.591614,-0.138916,75.000000,0.000000,3.000000,3.000000,3.000000,1593.701000,157637.000000
0.910000,-1.000000,-0.040000,0.000000,0.000000,0.000000,-5.625000,-4.687500,30.250000,0.000000,0.000000,0.000000,-0.072083,0.793701,0.587646,-0.139587,75.000000,0.000000,3.000000,3.000000,3.000000,1593.711000,157638.000000
0.760000,-0.900000,0.050000,0.000000,0.000000,0.000000,-4.500000,-6.687500,31.875000,0.000000,0.000000,0.000000,-0.071228,0.795349,0.585449,-0.139954,75.000000,0.000000,3.000000,3.000000,3.000000,1593.721000,157639.000000
0.730000,-1.110000,0.050000,0.000000,0.000000,0.000000,-2.750000,-5.062500,34.000000,0.000000,0.000000,0.000000,-0.070312,0.797119,0.583130,-0.140076,75.000000,0.000000,3.000000,3.000000,3.000000,1593.731000,157640.000000
0.540000,-0.910000,0.100000,0.000000,0.000000,0.000000,-5.812500,-2.187500,35.812500,0.000000,0.000000,0.000000,-0.070312,0.797119,0.583130,-0.140076,75.000000,0.000000,3.000000,3.000000,3.000000,1593.741000,157641.000000
0.450000,-0.910000,0.390000,0.000000,0.000000,0.000000,-9.812500,2.750000,35.750000,0.000000,0.000000,0.000000,-0.069336,0.799011,0.580811,-0.139587,75.000000,0.000000,3.000000,3.000000,3.000000,1593.751000,157642.000000
0.420000,-1.060000,0.460000,0.000000,0.000000,0.000000,-14.562500,9.625000,36.125000,0.000000,0.000000,0.000000,-0.067261,0.802979,0.576233,-0.136719,75.000000,0.000000,3.000000,3.000000,3.000000,1593.761000,157643.000000
0.530000,-1.140000,0.570000,0.000000,0.000000,0.000000,-20.625000,13.687500,35.562500,0.000000,0.000000,0.000000,-0.065735,0.804871,0.574219,-0.134644,75.000000,0.000000,3.000000,3.000000,3.000000,1593.771000,157644.000000
0.670000,-1.270000,0.680000,0.000000,0.000000,0.000000,-26.812500,14.187500,33.062500,0.000000,0.000000,0.000000,-0.063782,0.806702,0.572388,-0.132385,75.000000,0.000000,3.000000,3.000000,3.000000,1593.781000,157645.000000
0.550000,-1.240000,0.680000,0.000000,0.000000,0.000000,-32.062500,12.062500,30.625000,0.000000,0.000000,0.000000,-0.063782,0.806702,0.572388,-0.132385,75.000000,0.000000,3.000000,3.000000,3.000000,1593.791000,157646.000000
0.570000,-1.370000,0.670000,0.000000,0.000000,0.000000,-36.000000,8.437500,28.062500,0.000000,0.000000,0.000000,-0.061462,0.808350,0.570862,-0.130249,75.000000,0.000000,3.000000,3.000000,3.000000,1593.801000,157647.000000
0.870000,-1.230000,0.660000,0.000000,0.000000,0.000000,-37.250000,4.375000,26.250000,0.000000,0.000000,0.000000,-0.056396,0.811218,0.567993,-0.126831,75.000000,0.000000,3.000000,3.000000,3.000000,1593.811000,157648.000000
0.710000,-1.060000,0.740000,0.000000,0.000000,0.000000,-31.812500,0.750000,25.750000,0.000000,0.000000,0.000000,-0.056580,0.812317,0.566650,-0.126099,75.000000,0.000000,3.000000,3.000000,3.000000,1593.821000,157649.000000
0.840000,-1.150000,0.700000,0.000000,0.000000,0.000000,-27.375000,-1.687500,26.375000,0.000000,0.000000,0.000000,-0.054382,0.813782,0.564941,-0.125366,75.000000,0.000000,3.000000,3.000000,3.000000,1593.831000,157650.000000
0.750000,-1.220000,0.820000,0.000000,0.000000,0.000000,-25.000000,-4.375000,29.125000,0.000000,0.000000,0.000000,-0.054382,0.813782,0.564941,-0.125366,75.000000,0.000000,3.000000,3.000000,3.000000,1593.841000,157651.000000
0.780000,-1.370000,0.850000,0.000000,0.000000,0.000000,-23.750000,-5.937500,31.312500,0.000000,0.000000,0.000000,-0.052124,0.815308,0.563049,-0.124756,75.000000,0.000000,3.000000,3.000000,3.000000,1593.851000,157652.000000
0.840000,-1.470000,0.960000,0.000000,0.000000,0.000000,-24.250000,-6.875000,36.000000,0.000000,0.000000,0.000000,-0.050415,0.818298,0.558899,-0.124268,75.000000,0.000000,3.000000,3.000000,3.000000,1593.861000,157653.000000
0.920000,-1.570000,1.040000,0.000000,0.000000,0.000000,-24.250000,-6.875000,36.000000,0.000000,0.000000,0.000000,-0.047913,0.820129,0.556641,-0.123596,75.000000,0.000000,3.000000,3.000000,3.000000,1593.871000,157654.000000
0.780000,-1.590000,1.200000,0.000000,0.000000,0.000000,-29.562500,-4.937500,38.750000,0.000000,0.000000,0.000000,-0.045227,0.821960,0.554260,-0.122681,75.000000,0.000000,3.000000,3.000000,3.000000,1593.881000,157655.000000
0.730000,-1.550000,1.090000,0.000000,0.000000,0.000000,-29.562500,-4.937500,38.750000,0.000000,0.000000,0.000000,-0.045227,0.821960,0.554260,-0.122681,75.000000,0.000000,3.000000,3.000000,3.000000,1593.891000,157656.000000
0.680000,-1.450000,0.840000,0.000000,0.000000,0.000000,-33.125000,-4.875000,39.812500,0.000000,0.000000,0.000000,-0.042236,0.823914,0.551880,-0.121643,75.000000,0.000000,3.000000,3.000000,3.000000,1593.901000,157657.000000
0.370000,-1.140000,0.930000,0.000000,0.000000,0.000000,-31.312500,-7.062500,39.687500,0.000000,0.000000,0.000000,-0.036133,0.827637,0.547119,-0.119812,75.000000,0.000000,3.000000,3.000000,3.000000,1593.911000,157658.000000
0.560000,-1.280000,1.010000,0.000000,0.000000,0.000000,-31.312500,-7.062500,39.687500,0.000000,0.000000,0.000000,-0.033813,0.829590,0.544434,-0.119202,75.000000,0.000000,3.000000,3.000000,3.000000,1593.921000,157659.000000
0.270000,-1.220000,0.850000,0.000000,0.000000,0.000000,-17.062500,-5.375000,43.062500,0.000000,0.000000,0.000000,-0.031921,0.831543,0.541626,-0.118896,75.000000,0.000000,3.000000,3.000000,3.000000,1593.931000,157660.000000
0.430000,-1.220000,0.770000,0.000000,0.000000,0.000000,-17.062500,-5.375000,43.062500,0.000000,0.000000,0.000000,-0.031921,0.831543,0.541626,-0.118896,75.000000,0.000000,3.000000,3.000000,3.000000,1593.941000,157661.000000
0.660000,-1.010000,0.840000,0.000000,0.000000,0.000000,-10.812500,-10.000000,43.125000,0.000000,0.000000,0.000000,-0.030273,0.833435,0.538696,-0.119263,75.000000,0.000000,3.000000,3.000000,3.000000,1593.951000,157662.000000
0.710000,-0.780000,0.850000,0.000000,0.000000,0.000000,0.250000,-25.000000,41.500000,0.000000,0.000000,0.000000,-0.027222,0.836853,0.532959,-0.122253,75.000000,0.000000,3.000000,3.000000,3.000000,1593.961000,157663.000000
0.570000,-0.930000,1.030000,0.000000,0.000000,0.000000,1.812500,-29.937500,41.437500,0.000000,0.000000,0.000000,-0.025574,0.838379,0.530090,-0.124573,75.000000,0.000000,3.000000,3.000000,3.000000,1593.971000,157664.000000
0.540000,-1.020000,1.110000,0.000000,0.000000,0.000000,-0.250000,-32.437500,41.875000,0.000000,0.000000,0.000000,-0.023682,0.839905,0.527161,-0.126953,75.000000,0.000000,3.000000,3.000000,3.000000,1593.981000,157665.000000
0.470000,-1.190000,1.180000,0.000000,0.000000,0.000000,-0.250000,-32.437500,41.875000,0.000000,0.000000,0.000000,-0.023682,0.839905,0.527161,-0.126953,75.000000,0.000000,3.000000,3.000000,3.000000,1593.991000,157666.000000
0.270000,-1.140000,1.350000,0.000000,0.000000,0.000000,-4.875000,-31.875000,42.937500,0.000000,0.000000,0.000000,-0.019226,0.843018,0.521301,-0.131226,75.000000,0.000000,3.000000,3.000000,3.000000,1594.001000,157667.000000
0.180000,-1.490000,1.220000,0.000000,0.000000,0.000000,-11.437500,-27.062500,44.312500,0.000000,0.000000,0.000000,-0.016724,0.844666,0.518311,-0.132690,75.000000,0.000000,3.000000,3.000000,3.000000,1594.011000,157668.000000
0.130000,-1.600000,1.190000,0.000000,0.000000,0.000000,-29.750000,-13.187500,48.625000,0.000000,0.000000,0.000000,-0.013428,0.846680,0.515137,-0.132385,75.000000,0.000000,3.000000,3.000000,3.000000,1594.021000,157669.000000
0.120000,-1.470000,1.140000,0.000000,0.000000,0.000000,-29.750000,-13.187500,48.625000,0.000000,0.000000,0.000000,-0.010193,0.848694,0.512024,-0.132141,75.000000,0.000000,3.000000,3.000000,3.000000,1594.031000,157670.000000
-0.290000,-1.070000,1.030000,0.000000,0.000000,0.000000,-29.750000,-13.187500,48.625000,0.000000,0.000000,0.000000,-0.010193,0.848694,0.512024,-0.132141,75.000000,0.000000,3.000000,3.000000,3.000000,1594.041000,157671.000000
-0.370000,-0.310000,0.980000,0.000000,0.000000,0.000000,-31.937500,0.812500,53.250000,0.000000,0.000000,0.000000,-0.004517,0.853333,0.505066,-0.129333,75.000000,0.000000,3.000000,3.000000,3.000000,1594.051000,157672.000000
-0.360000,-0.080000,0.860000,0.000000,0.000000,0.000000,-21.687500,3.750000,53.375000,0.000000,0.000000,0.000000,-0.002502,0.855652,0.501465,-0.128113,75.000000,0.000000,3.000000,3.000000,3.000000,1594.061000,157673.000000
-0.410000,-0.200000,0.910000,0.000000,0.000000,0.000000,-9.875000,4.625000,53.000000,0.000000,0.000000,0.000000,-0.001404,0.857910,0.497681,-0.127380,75.000000,0.000000,3.000000,3.000000,3.000000,1594.071000,157674.000000
-0.350000,-0.870000,1.090000,0.000000,0.000000,0.000000,-5.562500,4.500000,52.687500,0.000000,0.000000,0.000000,-0.000610,0.860168,0.493958,-0.126831,75.000000,0.000000,3.000000,3.000000,3.000000,1594.081000,157675.000000
-0.270000,-1.020000,1.380000,0.000000,0.000000,0.000000,-5.562500,4.500000,52.687500,0.000000,0.000000,0.000000,0.000366,0.862366,0.490295,-0.126160,75.000000,0.000000,3.000000,3.000000,3.000000,1594.091000,157676.000000
-0.210000,-1.150000,1.530000,0.000000,0.000000,0.000000,-15.625000,6.062500,49.750000,0.000000,0.000000,0.000000,0.001831,0.864502,0.486816,-0.125061,75.000000,0.000000,3.000000,3.000000,3.000000,1594.101000,157677.000000
-0.280000,-1.480000,1.770000,0.000000,0.000000,0.000000,-24.000000,11.312500,48.062500,0.000000,0.000000,0.000000,0.003601,0.866577,0.483582,-0.123230,75.000000,0.000000,3.000000,3.000000,3.000000,1594.111000,157678.000000
-0.120000,-1.730000,1.820000,0.000000,0.000000,0.000000,-34.812500,18.250000,45.437500,0.000000,0.000000,0.000000,0.005859,0.868591,0.480591,-0.120483,75.000000,0.000000,3.000000,3.000000,3.000000,1594.121000,157679.000000
0.120000,-1.700000,1.810000,0.000000,0.000000,0.000000,-45.750000,23.562500,41.375000,0.000000,0.000000,0.000000,0.008728,0.870483,0.478027,-0.116821,75.000000,0.000000,3.000000,3.000000,3.000000,1594.131000,157680.000000
0.090000,-1.570000,1.650000,0.000000,0.000000,0.000000,-52.812500,27.437500,36.375000,0.000000,0.000000,0.000000,0.011841,0.872192,0.475891,-0.112671,75.000000,0.000000,3.000000,3.000000,3.000000,1594.141000,157681.000000
0.390000,-1.290000,1.250000,0.000000,0.000000,0.000000,-52.812500,27.437500,36.375000,0.000000,0.000000,0.000000,0.014954,0.873657,0.474121,-0.108337,75.000000,0.000000,3.000000,3.000000,3.000000,1594.151000,157682.000000
0.540000,-1.700000,1.150000,0.000000,0.000000,0.000000,-52.500000,28.125000,25.750000,0.000000,0.000000,0.000000,0.017944,0.874878,0.472717,-0.104126,75.000000,0.000000,3.000000,3.000000,3.000000,1594.161000,157683.000000
0.700000,-1.880000,1.080000,0.000000,0.000000,0.000000,-54.375000,24.500000,21.812500,0.000000,0.000000,0.000000,0.021179,0.875854,0.471619,-0.100098,75.000000,0.000000,3.000000,3.000000,3.000000,1594.171000,157684.000000
0.680000,-2.080000,1.130000,0.000000,0.000000,0.000000,-58.062500,20.687500,21.250000,0.000000,0.000000,0.000000,0.024780,0.876770,0.470581,-0.096191,75.000000,0.000000,3.000000,3.000000,3.000000,1594.181000,157685.000000
1.260000,-2.260000,1.540000,0.000000,0.000000,0.000000,-58.062500,20.687500,21.250000,0.000000,0.000000,0.000000,0.029053,0.877686,0.469360,-0.092407,75.000000,0.000000,3.000000,3.000000,3.000000,1594.191000,157686.000000
1.330000,-2.090000,1.900000,0.000000,0.000000,0.000000,-67.312500,11.000000,24.500000,0.000000,0.000000,0.000000,0.033813,0.878540,0.468140,-0.088867,75.000000,0.000000,3.000000,3.000000,3.000000,1594.201000,157687.000000
1.320000,-2.140000,2.410000,0.000000,0.000000,0.000000,-66.125000,6.437500,26.562500,0.000000,0.000000,0.000000,0.038635,0.879456,0.466614,-0.085693,75.000000,0.000000,3.000000,3.000000,3.000000,1594.211000,157688.000000
1.060000,-1.680000,2.860000,0.000000,0.000000,0.000000,-59.250000,3.312500,29.312500,0.000000,0.000000,0.000000,0.043152,0.880432,0.464905,-0.083008,75.000000,0.000000,3.000000,3.000000,3.000000,1594.221000,157689.000000
1.000000,-2.110000,2.970000,0.000000,0.000000,0.000000,-49.125000,2.000000,31.500000,0.000000,0.000000,0.000000,0.046936,0.881470,0.462891,-0.080811,75.000000,0.000000,3.000000,3.000000,3.000000,1594.231000,157690.000000
0.980000,-2.340000,2.860000,0.000000,0.000000,0.000000,-49.125000,2.000000,31.500000,0.000000,0.000000,0.000000,0.050049,0.882568,0.460815,-0.078979,75.000000,0.000000,3.000000,3.000000,3.000000,1594.241000,157691.000000
0.740000,-2.580000,2.610000,0.000000,0.000000,0.000000,-39.937500,2.000000,31.750000,0.000000,0.000000,0.000000,0.052673,0.883606,0.458801,-0.077209,75.000000,0.000000,3.000000,3.000000,3.000000,1594.251000,157692.000000
0.450000,-3.640000,2.260000,0.000000,0.000000,0.000000,-38.937500,4.312500,29.437500,0.000000,0.000000,0.000000,0.055603,0.884583,0.456848,-0.075256,75.000000,0.000000,3.000000,3.000000,3.000000,1594.261000,157693.000000
0.630000,-3.370000,2.210000,0.000000,0.000000,0.000000,-50.375000,1.375000,28.250000,0.000000,0.000000,0.000000,0.059509,0.885437,0.455078,-0.073059,75.000000,0.000000,3.000000,3.000000,3.000000,1594.271000,157694.000000
0.900000,-2.850000,2.300000,0.000000,0.000000,0.000000,-58.937500,-7.625000,24.125000,0.000000,0.000000,0.000000,0.064392,0.886047,0.453552,-0.071289,75.000000,0.000000,3.000000,3.000000,3.000000,1594.282000,157695.000000
1.110000,-1.310000,3.320000,0.000000,0.000000,0.000000,-63.125000,-19.937500,20.000000,0.000000,0.000000,0.000000,0.069946,0.886292,0.452332,-0.070251,75.000000,0.000000,3.000000,3.000000,3.000000,1594.292000,157696.000000
0.880000,-0.510000,3.300000,0.000000,0.000000,0.000000,-66.687500,-33.500000,14.375000,0.000000,0.000000,0.000000,0.076355,0.886230,0.451477,-0.070129,75.000000,0.000000,3.000000,3.000000,3.000000,1594.302000,157697.000000
0.360000,0.520000,2.920000,0.000000,0.000000,0.000000,-72.437500,-43.250000,8.250000,0.000000,0.000000,0.000000,0.083435,0.885803,0.450989,-0.070557,75.000000,0.000000,3.000000,3.000000,3.000000,1594.313000,157698.000000
-1.520000,1.880000,1.560000,0.000000,0.000000,0.000000,-76.687500,-42.125000,0.687500,0.000000,0.000000,0.000000,0.090820,0.885010,0.451050,-0.070740,75.000000,0.000000,3.000000,3.000000,3.000000,1594.323000,157699.000000
-2.180000,2.240000,0.560000,0.000000,0.000000,0.000000,-81.375000,-25.625000,-6.437500,0.000000,0.000000,0.000000,0.097839,0.883972,0.451843,-0.069641,75.000000,0.000000,3.000000,3.000000,3.000000,1594.333000,157700.000000
-2.270000,4.090000,-0.430000,0.000000,0.000000,0.000000,-97.437500,0.312500,-6.375000,0.000000,0.000000,0.000000,0.105042,0.882935,0.452881,-0.065918,75.000000,0.000000,3.000000,3.000000,3.000000,1594.343000,157701.000000
-2.610000,6.200000,-1.390000,0.000000,0.000000,0.000000,-115.000000,27.187500,0.000000,0.000000,0.000000,0.000000,0.112610,0.882019,0.453735,-0.059509,75.000000,0.000000,3.000000,3.000000,3.000000,1594.353000,157702.000000
-2.380000,9.210000,-3.920000,0.000000,0.000000,0.000000,-115.875000,52.312500,4.375000,0.000000,0.000000,0.000000,0.119263,0.881287,0.454468,-0.051147,75.000000,0.000000,3.000000,3.000000,3.000000,1594.363000,157703.000000
-1.740000,9.880000,-4.810000,0.000000,0.000000,0.000000,-102.187500,72.000000,9.062500,0.000000,0.000000,0.000000,0.124084,0.880859,0.454895,-0.041748,75.000000,0.000000,3.000000,3.000000,3.000000,1594.373000,157704.000000
-1.210000,9.100000,-5.700000,0.000000,0.000000,0.000000,-77.000000,80.437500,9.750000,0.000000,0.000000,0.000000,0.126770,0.880676,0.455261,-0.032715,75.000000,0.000000,3.000000,3.000000,3.000000,1594.383000,157705.000000
-1.240000,7.790000,-6.510000,0.000000,0.000000,0.000000,-52.250000,74.312500,8.250000,0.000000,0.000000,0.000000,0.127808,0.880615,0.455566,-0.025085,75.000000,0.000000,3.000000,3.000000,3.000000,1594.393000,157706.000000
-1.350000,5.830000,-7.700000,0.000000,0.000000,0.000000,-44.437500,61.125000,3.687500,0.000000,0.000000,0.000000,0.128784,0.880371,0.456055,-0.018799,75.000000,0.000000,3.000000,3.000000,3.000000,1594.403000,157707.000000
-1.470000,5.550000,-7.990000,0.000000,0.000000,0.000000,-50.312500,47.875000,-5.875000,0.000000,0.000000,0.000000,0.130676,0.879639,0.457092,-0.013306,75.000000,0.000000,3.000000,3.000000,3.000000,1594.413000,157708.000000
-1.680000,5.670000,-8.010000,0.000000,0.000000,0.000000,-57.937500,34.750000,-17.625000,0.000000,0.000000,0.000000,0.133606,0.878357,0.458862,-0.008728,75.000000,0.000000,3.000000,3.000000,3.000000,1594.423000,157709.000000
-2.000000,2.090000,-6.950000,0.000000,0.000000,0.000000,-51.812500,21.500000,-27.125000,0.000000,0.000000,0.000000,0.136597,0.876709,0.461121,-0.005432,75.000000,0.000000,3.000000,3.000000,3.000000,1594.433000,157710.000000
-1.100000,-0.210000,-6.730000,0.000000,0.000000,0.000000,-27.687500,15.062500,-23.875000,0.000000,0.000000,0.000000,0.138062,0.875488,0.463074,-0.003479,75.000000,0.000000,3.000000,3.000000,3.000000,1594.443000,157711.000000
-1.190000,-0.440000,-6.090000,0.000000,0.000000,0.000000,-19.375000,11.375000,-22.000000,0.000000,0.000000,0.000000,0.139038,0.874390,0.464844,-0.002136,75.000000,0.000000,3.000000,3.000000,3.000000,1594.453000,157712.000000
-0.950000,-0.440000,-5.600000,0.000000,0.000000,0.000000,-26.625000,6.562500,-25.812500,0.000000,0.000000,0.000000,0.140747,0.873047,0.466858,-0.000916,75.000000,0.000000,3.000000,3.000000,3.000000,1594.463000,157713.000000
-0.990000,-0.310000,-4.620000,0.000000,0.000000,0.000000,-28.500000,1.125000,-27.687500,0.000000,0.000000,0.000000,0.142822,0.871643,0.468933,0.000000,75.000000,0.000000,3.000000,3.000000,3.000000,1594.473000,157714.000000
-0.940000,-1.070000,-4.100000,0.000000,0.000000,0.000000,-17.937500,-4.375000,-27.875000,0.000000,0.000000,0.000000,0.144287,0.870300,0.470886,0.000000,75.000000,0.000000,3.000000,3.000000,3.000000,1594.483000,157715.000000
-0.780000,-1.510000,-3.600000,0.000000,0.000000,0.000000,-6.812500,-5.750000,-23.625000,0.000000,0.000000,0.000000,0.145020,0.869263,0.472595,-0.000427,75.000000,0.000000,3.000000,3.000000,3.000000,1594.494000,157716.000000
-0.640000,-1.840000,-3.200000,0.000000,0.000000,0.000000,0.125000,-2.375000,-16.562500,0.000000,0.000000,0.000000,0.145142,0.868591,0.473755,-0.000793,75.000000,0.000000,3.000000,3.000000,3.000000,1594.504000,157717.000000
-0.100000,-2.210000,-2.370000,0.000000,0.000000,0.000000,4.125000,3.375000,-9.500000,0.000000,0.000000,0.000000,0.144714,0.868286,0.474487,-0.000854,75.000000,0.000000,3.000000,3.000000,3.000000,1594.514000,157718.000000
-0.010000,-2.140000,-2.040000,0.000000,0.000000,0.000000,5.437500,8.750000,-4.500000,0.000000,0.000000,0.000000,0.143921,0.868164,0.474915,-0.000488,75.000000,0.000000,3.000000,3.000000,3.000000,1594.524000,157719.000000
0.010000,-1.850000,-1.720000,0.000000,0.000000,0.000000,4.062500,12.312500,-1.875000,0.000000,0.000000,0.000000,0.143127,0.868164,0.475220,0.000244,75.000000,0.000000,3.000000,3.000000,3.000000,1594.534000,157720.000000
0.380000,-0.980000,-1.260000,0.000000,0.000000,0.000000,2.312500,15.250000,-0.500000,0.000000,0.000000,0.000000,0.142334,0.868164,0.475403,0.001282,75.000000,0.000000,3.000000,3.000000,3.000000,1594.544000,157721.000000
0.260000,-0.720000,-1.090000,0.000000,0.000000,0.000000,3.500000,16.937500,-3.000000,0.000000,0.000000,0.000000,0.141418,0.868103,0.475830,0.002319,75.000000,0.000000,3.000000,3.000000,3.000000,1594.554000,157722.000000
0.110000,-0.680000,-0.980000,0.000000,0.000000,0.000000,7.125000,18.937500,-9.625000,0.000000,0.000000,0.000000,0.140137,0.867798,0.476807,0.003357,75.000000,0.000000,3.000000,3.000000,3.000000,1594.564000,157723.000000
0.280000,-0.300000,-0.940000,0.000000,0.000000,0.000000,7.500000,21.875000,-14.937500,0.000000,0.000000,0.000000,0.138672,0.867249,0.478149,0.004456,75.000000,0.000000,3.000000,3.000000,3.000000,1594.574000,157724.000000
0.000000,-0.050000,-0.870000,0.000000,0.000000,0.000000,7.625000,22.937500,-19.062500,0.000000,0.000000,0.000000,0.137207,0.866577,0.479797,0.005615,75.000000,0.000000,3.000000,3.000000,3.000000,1594.584000,157725.000000
-0.090000,-0.070000,-0.880000,0.000000,0.000000,0.000000,10.187500,24.250000,-22.125000,0.000000,0.000000,0.000000,0.135498,0.865784,0.481689,0.006714,75.000000,0.000000,3.000000,3.000000,3.000000,1594.594000,157726.000000
-0.130000,0.040000,-0.850000,0.000000,0.000000,0.000000,12.500000,26.437500,-24.187500,0.000000,0.000000,0.000000,0.133545,0.864929,0.483765,0.007874,75.000000,0.000000,3.000000,3.000000,3.000000,1594.604000,157727.000000
-0.170000,0.040000,-0.880000,0.000000,0.000000,0.000000,14.437500,29.687500,-25.187500,0.000000,0.000000,0.000000,0.131287,0.864014,0.485962,0.009155,75.000000,0.000000,3.000000,3.000000,3.000000,1594.614000,157728.000000
